26110428940;6;0;0;
26110506627;6;0;0;
26110511267;6;0;0;
26111138189;999;0;0;
26111144290;6;0;0;
26111543985;999;0;0;
26111550241;6;0;0;
26111612145;6;0;0;
26111617469;6;0;0;
26111820510;999;0;0;
26111825759;6;0;0;
26112007780;6;0;0;
26112035635;6;0;0;
26112654895;999;0;0;
26112734720;6;0;0;
26121520167;999;0;0;
26121540834;6;0;0;
26123135602;999;0;0;
26123148986;6;0;0;
26123307646;6;0;0;
26123326335;6;0;0;
29085919900;999;0;0;
29090049256;6;0;0;
29090821429;6;0;0;
29090833066;6;0;5;
29090843053;6;0;0;
29092843474;6;0;0;
29094844309;6;0;0;
29100441660;999;0;0;
29101003610;3;0;0;
29101029933;3;0;0;
29101113790;3;0;0;
29101140299;3;0;0;
29101140357;3;0;0;
29101149294;3;0;4;
29101155294;3;0;0;
29101203794;3;0;2;
29102140465;999;0;0;
29102236414;6;0;0;
29102301767;6;0;0;
29102311939;6;0;3;
29102316794;6;0;0;
29102323011;6;0;2;
29102336982;6;0;6;
29102339845;6;0;2;
29102346396;6;0;0;
29102346401;6;0;0;
29102356456;6;0;3;
29102400522;6;0;17;
29102402945;6;0;2;
29102405449;6;0;0;
29102407803;6;0;1;
16131439134;999;0;0;
16131753147;999;0;1;
16132112565;999;0;0;
16132122759;6;0;0;
16132459276;6;0;8;8594005003507
16132557682;6;0;0;8594005003507
16132557695;6;0;8;8594005003507
16132602466;6;0;0;
16132602699;6;0;0;
16132626168;3;0;0;
16132748196;3;0;18;3210987654321
16132836571;3;0;5;3210987654321
16133104976;999;0;0;
16133113533;3;0;0;
16133416667;3;0;4;
16133734166;3;0;1;
16133821221;3;6;0;
16133928407;3;0;0;
16134310743;3;-2;2;
16134534112;3;0;0;3210987654321
16134713020;999;0;0;
16134724309;3;0;0;
16140252322;999;0;0;
16140303094;3;0;0;
16140401346;3;0;2;
16140535676;3;0;1;8594005003507
16140543654;3;0;1;8594005003507
16140807600;3;0;2;8594005003507
16140809238;3;0;2;8594005003507
16140814536;3;0;0;8594005003507
16140820512;3;0;1;8594005003507
16140821511;3;0;1;8594005003507
16142054686;999;0;0;
16142109629;3;0;0;
16142219164;3;0;3;
16142222012;3;0;0;
16142232758;3;0;0;3210987654321
16142248427;3;6;0;3210987654321
16142249902;3;0;0;3210987654321
16142354188;3;-2;2;3210987654321
16142359173;3;0;0;
16142410275;3;0;1;
16142500116;3;2;0;8594005003507
16142501515;3;0;2;8594005003507
16142549842;3;-2;2;8594005003507
16142714491;3;0;5;8594005003507
16142718605;3;0;0;8594005003507
16142738443;3;0;0;8594005003507
16143854613;999;0;0;
16143903098;3;0;0;
16150426541;999;0;0;
16150438251;3;0;0;
16150502571;3;0;4;8594005003507
16150505262;3;0;4;8594005003507
16150512379;3;0;1;8594005003507
16150634770;3;0;0;8594005003507
16150641944;3;0;0;8594005003507
16150702406;3;6;0;8594005003507
16150705972;3;0;0;8594005003507
16150833907;3;0;0;8594005008083
16150849059;3;0;0;8594005008083
16150912544;3;0;0;8594005008083
16150916196;3;0;1;8594005008083
04112841778;999;0;0;
